,age,education-num,capital-gain,capital-loss,hours-per-week,workclass_ Federal-gov,workclass_ Local-gov,workclass_ Private,workclass_ Self-emp-inc,workclass_ Self-emp-not-inc,workclass_ State-gov,workclass_ Without-pay,education_level_ 10th,education_level_ 11th,education_level_ 12th,education_level_ 1st-4th,education_level_ 5th-6th,education_level_ 7th-8th,education_level_ 9th,education_level_ Assoc-acdm,education_level_ Assoc-voc,education_level_ Bachelors,education_level_ Doctorate,education_level_ HS-grad,education_level_ Masters,education_level_ Preschool,education_level_ Prof-school,education_level_ Some-college,marital-status_ Divorced,marital-status_ Married-AF-spouse,marital-status_ Married-civ-spouse,marital-status_ Married-spouse-absent,marital-status_ Never-married,marital-status_ Separated,marital-status_ Widowed,occupation_ Adm-clerical,occupation_ Armed-Forces,occupation_ Craft-repair,occupation_ Exec-managerial,occupation_ Farming-fishing,occupation_ Handlers-cleaners,occupation_ Machine-op-inspct,occupation_ Other-service,occupation_ Priv-house-serv,occupation_ Prof-specialty,occupation_ Protective-serv,occupation_ Sales,occupation_ Tech-support,occupation_ Transport-moving,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,race_ Amer-Indian-Eskimo,race_ Asian-Pac-Islander,race_ Black,race_ Other,race_ White,sex_ Female,sex_ Male,native-country_ Cambodia,native-country_ Canada,native-country_ China,native-country_ Columbia,native-country_ Cuba,native-country_ Dominican-Republic,native-country_ Ecuador,native-country_ El-Salvador,native-country_ England,native-country_ France,native-country_ Germany,native-country_ Greece,native-country_ Guatemala,native-country_ Haiti,native-country_ Holand-Netherlands,native-country_ Honduras,native-country_ Hong,native-country_ Hungary,native-country_ India,native-country_ Iran,native-country_ Ireland,native-country_ Italy,native-country_ Jamaica,native-country_ Japan,native-country_ Laos,native-country_ Mexico,native-country_ Nicaragua,native-country_ Outlying-US(Guam-USVI-etc),native-country_ Peru,native-country_ Philippines,native-country_ Poland,native-country_ Portugal,native-country_ Puerto-Rico,native-country_ Scotland,native-country_ South,native-country_ Taiwan,native-country_ Thailand,native-country_ Trinadad&Tobago,native-country_ United-States,native-country_ Vietnam,native-country_ Yugoslavia
workclass_ State-gov,0.0157604826895,0.102379908752,-0.00992410679181,-0.0034593704464,-0.0320752672474,-0.0379860519882,-0.0575273298969,-0.354542740301,-0.0412134618755,-0.0641910475883,1.0,-0.00457070811088,-0.0225904750536,-0.0320637820438,-0.013427296611,-0.0117760450562,-0.016839260222,-0.0158276339553,-0.017142611735,-0.00112286207175,-0.00497807673522,0.0283848940955,0.0925496864315,-0.0513729000747,0.0674444703436,-0.00573495939153,0.00852684379219,0.0147642045258,0.0132280926172,0.00255285733905,-0.00765516084347,-0.000748003363156,-0.000275800343397,0.00143003102435,-0.00523099358718,0.0440709891957,-0.00373167860511,-0.0532660655775,0.00755600259219,-0.0243068844316,-0.0361997323601,-0.0478634227491,-0.00597388821373,-0.0152276840656,0.113157300589,0.0997347579654,-0.0717727196361,0.0149299636735,-0.0201011175912,-0.0104554032881,0.0172770022287,-0.016045910296,-0.0120581128552,0.00990315178278,0.00727484716387,0.00477948156662,0.018844792708,0.0191121026121,-0.0014739028474,-0.0261116705844,0.028534416468,-0.028534416468,-0.000540214222752,-0.00548085316186,0.0177610182748,-0.00391535652775,-0.0115169738475,-0.00983162084234,0.000528974192982,-0.0121098471514,-0.00238405818035,-0.00212177097131,0.0028330030991,-0.00698403544994,-0.00925626017191,-0.00270588070635,-0.00099718969293,0.00628716387288,0.00348302820581,-0.00423151301837,0.0204346209499,-0.00436830179929,-0.00598545490725,-0.00534312271018,-0.00327411544142,-0.00204041421993,-0.00457070811088,-0.0255951400891,-0.0035658330819,0.000263354965158,-0.00669260856358,-0.00439154477129,-0.00125143778747,-0.00491220318444,-0.00619661665572,0.000722253410881,-0.0077243651116,0.0144859451015,-0.00106721895528,-0.00054021422275,0.0244156053725,-0.00654718767926,-0.00478351749539
workclass_ Without-pay,0.0142488463435,-0.00984550123225,-0.00222882661498,6.7157898112e-05,-0.0125398829666,-0.00386110775731,-0.00584738892556,-0.0360376415347,-0.00418915915248,-0.00652472522993,-0.00457070811088,1.0,-0.00359358110744,-0.00415337232543,-0.00245040076171,-0.00151393021325,-0.00215849326958,0.0124225127804,-0.00265524510865,0.00743531943327,-0.00458663866804,-0.00966472587869,-0.00237841816896,0.0156124734089,-0.0052295418823,-0.000860742003633,-0.00286482493801,-0.0039637592265,-0.00866938244237,-0.000573573983816,0.00663100388324,0.00695129442063,-0.00171002328528,-0.00386818778919,0.00252174965385,0.00133784761141,-0.000379307994799,-0.00542511945802,-0.00538827766076,0.0421856841943,0.00518483249162,0.00257228311237,-0.00077490599803,-0.00154782416161,-0.00843684393559,-0.00320127901097,-0.00478071865074,-0.00388090335386,-0.000351521227547,-0.00139270808145,-0.0127354316035,-0.00377957471246,0.0142890433176,-0.000745348264272,0.00991686247464,-0.002124243353,0.00242312065189,-0.00339653723975,-0.00191183225018,0.00276616901885,0.000385698524345,-0.000385698524345,-0.000516978283058,-0.00129639889893,-0.00107880573828,-0.000918674739093,-0.00117064750707,-0.000999339113026,-0.000664969225334,-0.00123091035601,-0.00110714981478,-0.000608394006845,-0.00141113358834,-0.000709895133651,-0.000940856342861,-0.000842591097079,-0.000101359753313,-0.000441904879438,-0.000536505589439,-0.000430113867727,-0.00123091035601,-0.000758968627288,-0.000608394006845,-0.00101470886657,-0.00102985126183,-0.000957157767643,-0.000464591491338,-0.0030766955597,-0.000702606188651,-0.000475529811872,-0.000680272928849,0.0113050329872,-0.000913045767207,-0.000798646336797,-0.00134345063659,-0.000453389855053,-0.0010197810904,-0.000752153269771,-0.000546008041577,-0.000516978283058,0.00300600061225,-0.000924269677269,-0.00048622258808
education_level_ 10th,-0.00516845774587,-0.26896816483,-0.0172737383515,-0.0120294633595,-0.047640126312,-0.0180839726049,-0.017715362735,0.0338030858005,-0.0127493207276,-0.000816252896253,-0.0225904750536,-0.00359358110744,1.0,-0.0321260302849,-0.0189536701534,-0.0117101391518,-0.0166957871134,-0.0226989176256,-0.0205381261516,-0.0309551712025,-0.0354773136645,-0.0747559457582,-0.0183968900785,-0.116187103121,-0.0404501228696,-0.00665777626216,-0.0221592107589,-0.0882589379163,-0.00720518922413,0.000689923847313,-0.022797698319,0.00629615246465,0.0125975491879,0.0210450122179,0.0217784136474,-0.0377635193288,-0.0029339195173,0.0277667263902,-0.0482107570208,0.0229659658422,0.0345447210533,0.0377948406982,0.0658821721163,0.00329291590788,-0.0600371374617,-0.0135043525302,-0.0114508916307,-0.0261101478514,0.0398050709125,-0.0176683887015,-0.0153993398633,0.013235667956,0.0307640389163,0.0161769143648,-0.0126906732682,0.0101059071379,-0.0181229147692,0.0227838923177,0.000702230787653,-0.0134103174392,-0.00186771443862,0.00186771443862,-0.00399878909879,-0.00547808303728,-0.00288345644919,0.00250689124412,-0.00150264157579,0.00405657101508,0.00370242341806,0.00484843888651,-0.00324179534824,-0.00470588301688,-0.00673266527802,0.00693980757092,0.0114964937989,0.0039603818836,-0.000784010257081,0.00323393590819,-0.0041498313813,-0.00332689921776,-0.00473118791498,-0.00587056666126,-0.00470588301688,0.000857773558476,-0.00224647251732,-0.00432763933369,-0.00359358110744,0.0161559739433,-0.00124811556382,-0.00367818821443,0.00338543187882,-0.0115017486553,-0.00706234203688,0.015927684605,-0.00380454120733,-0.00350693727241,-0.00788793193267,-0.00581785037079,-0.00422333215158,-0.00399878909879,0.000621530923973,0.00240563689132,0.00228536372613
education_level_ 11th,-0.0924687116871,-0.235385453276,-0.0228191757061,-0.0179867358533,-0.105779581839,-0.0249173227693,-0.0235429174801,0.0571622236785,-0.0234689502415,-0.0141214818555,-0.0320637820438,-0.00415337232543,-0.0321260302849,1.0,-0.021906184034,-0.0135342897311,-0.0192965785591,-0.0262348485994,-0.0237374591595,-0.0357772226528,-0.0410038032675,-0.0864010765281,-0.0212626713692,-0.134286185354,-0.0467512533776,-0.00769489343623,-0.0256110687272,-0.102007501502,-0.0183718379904,-0.00512765807249,-0.059124692006,0.00134161287853,0.0706085576361,0.0140229637872,0.00235801196012,-0.0356976576677,-0.00339095174531,0.0176851824273,-0.0576875847421,0.00937473343782,0.0588409226627,0.0224238042928,0.0748559286276,0.0161500941636,-0.0635016707983,-0.0138761551177,0.0126133489336,-0.0285525070766,0.0275822156967,-0.0522812891239,-0.0328680996748,0.0214813624451,0.110656949335,0.00718882884449,-0.0231577897774,0.010275301113,-0.0168259987267,0.0239706835407,0.00860427552289,-0.0170860508621,0.00759873212724,-0.00759873212724,-0.00462170171804,-0.00364551588859,-0.00964434773652,-0.00261766923196,-0.0060696072662,0.00135650451109,-0.00594471665809,0.00154150317715,-0.00757451048808,-0.00543894341179,-0.00531227031447,-0.0027286628015,0.0107118714644,-0.0014340251585,-0.000906139699442,0.00766493727865,-1.16383568422e-05,-0.00384514798119,0.00572338365808,-0.00678505601419,0.00300110527972,-0.00653752248789,0.00327689646847,-0.00855683467588,-0.00415337232543,0.0039745745465,0.00468421601076,-0.00425115913091,0.00146823167186,-0.00170806843178,0.000281773915795,-0.000706593656919,0.0224952997293,0.00160752313711,-0.00407415145058,-0.00672412782712,-0.00488122303492,-0.00462170171804,0.00367524229071,7.92604063514e-05,-0.00434675081007
education_level_ 12th,-0.0512203619432,-0.0943400207152,-0.0136858461367,-0.0164284448376,-0.0507071499007,-0.0112832139939,-0.0113478928546,0.029978438876,-0.00947032133825,-0.0138083825776,-0.013427296611,-0.00245040076171,-0.0189536701534,-0.021906184034,1.0,-0.00798494121587,-0.0113845682724,-0.0154779990702,-0.0140045927617,-0.0211077954903,-0.0241913661687,-0.0509747855834,-0.0125445209427,-0.0792259747248,-0.0275822386993,-0.00453982240454,-0.0151099822987,-0.0601822422347,-0.0121476922572,-0.00302520849616,-0.0350145353219,0.00171694005728,0.0475090290859,-0.00340349191361,-0.000349200978512,-0.0130320003212,0.00919904377349,0.00706963045666,-0.0339295674472,0.0112025197371,0.0264435846166,0.0175817905021,0.0400471793456,0.0138992345256,-0.0375327498598,-0.00332598745202,-0.00182294706326,-0.0159500771814,0.0209595054875,-0.0340822197998,-0.0176842227299,0.0182848188337,0.0687851075197,-0.00261998392494,-0.0100198349161,-0.00111081749211,-0.00780342039796,0.0183094689376,0.0212595701314,-0.0166926298862,-0.00357472973455,0.00357472973455,0.0054926694744,-0.00354992300113,-0.0017435267108,0.00904803686028,0.0120178016274,0.0287990808781,0.00927780842758,0.000430548094495,-0.00199354305247,-0.00320886018273,-0.00139797778613,-0.00374420885587,0.00860469560047,0.00565163797062,-0.000534603025144,-0.00233074447846,-0.00282969819622,-0.0022685549967,-0.00649220601365,-0.00400303780222,-0.00320886018273,0.0198151705877,0.00283446509861,-0.00504834928456,-0.00245040076171,0.016166534782,0.00234500403687,-0.00250809288364,-0.00358797208752,-0.00652313918032,-0.00481568880435,0.00111248138571,-0.00073899811639,-0.00239131983018,0.0029688359059,-0.00396709147612,0.00490307233276,0.0054926694744,-0.0152868413236,-0.000271680983403,-0.00256448992804
education_level_ 1st-4th,0.0349797668161,-0.223366523778,-0.00918566678431,-0.00608485535889,-0.0102561969103,-0.0107590289692,-0.0127940630674,0.0247726203451,-0.0119615214515,-0.0041473617092,-0.0117760450562,-0.00151393021325,-0.0117101391518,-0.0135342897311,-0.00798494121587,1.0,-0.00703372368379,-0.00956276654795,-0.00865245246313,-0.0130410216269,-0.01494614298,-0.0314937332761,-0.00775037682108,-0.0489481552098,-0.0170411245249,-0.00280483682851,-0.00933539487958,-0.0371823728772,-0.0145421850704,-0.00186906346721,0.006747793964,0.0354117462621,-0.0160126784336,0.0037727778725,0.0281352539823,-0.0214190304762,-0.00123602313895,-0.00144627360947,-0.0227605530594,0.0457617627272,0.0227670639581,0.0273579262942,0.0301732100016,0.0569564157664,-0.0237639615178,-0.00825453909946,-0.0190609297821,-0.0126464150801,-0.000530353469192,0.00537652584402,-0.000322531044456,0.0304587966767,-0.0201552813824,0.00256575104109,-0.0064255477638,0.00280239253249,0.00303261117959,-0.00190809143048,0.0369108053312,-0.0100190382052,-0.0109025671456,0.0109025671456,0.0115140361714,-0.00422447999611,0.00282175716786,0.0118797496793,0.0253982796844,0.0651303685933,0.00809824434427,0.0682465736569,0.00256797802409,-0.00198252892207,-0.00459835751226,-0.00231328319849,0.0622921029999,0.00536017154993,-0.000330293592996,0.0139985499372,-0.00174827140956,-0.00140158051026,-0.00401107728512,-0.00247319539248,-0.00198252892207,0.0236356294085,-0.00335590076337,-0.00311901980622,-0.00151393021325,0.216140642081,0.00742679590105,-0.00154957411601,-0.00221675549261,0.00646222794776,0.00450709032647,0.0572513817158,0.0211013535376,-0.00147742826277,-0.00332308583442,-0.00245098668687,0.010718531023,-0.00168463920866,-0.169266776851,0.0191636421571,-0.00158441788148
education_level_ 5th-6th,0.0297480189333,-0.279238516497,-0.00953060780963,-0.00487995839647,-0.0175004703605,-0.0166536978444,-0.0165753149484,0.0310366995957,-0.0111264558417,-0.00377193976507,-0.016839260222,-0.00215849326958,-0.0166957871134,-0.0192965785591,-0.0113845682724,-0.00703372368379,1.0,-0.0136341603144,-0.0123362756377,-0.0185932991914,-0.0213095351067,-0.0449023414126,-0.0110501369604,-0.0697880672792,-0.0242964651018,-0.00399900957362,-0.0133099840666,-0.0530129466336,-0.0222396829479,-0.00266482621131,0.0107083023688,0.0416776884973,-0.0128513122935,0.0205127844256,0.0017784735759,-0.0319753845952,-0.00176226592422,0.00540249928497,-0.0351579604441,0.0467638024421,0.0404409065155,0.0517810862183,0.0334732623393,0.0521245663412,-0.0378833942038,-0.0133383336287,-0.0259098655587,-0.0167518141999,0.0141700212217,0.00891037548285,-0.0123172647306,0.0611021083642,-0.03077063313,0.00830783352619,-0.0050565592626,-0.00529911721793,0.0160830142193,-0.00534663874155,0.0418036137972,-0.0123896118247,-0.0175736105647,0.0175736105647,-0.00240188243931,-0.00230143640597,0.00392251837125,0.00621665021661,0.0233918838151,0.0194613403384,0.0113831312473,0.103992141899,-0.000790283277065,-0.0028266001283,-0.00655613029875,0.0034810650873,0.0570599768329,0.0132277305197,-0.000470917675876,0.0305966183617,0.00647340101003,-0.00199831014116,-0.00571881269553,-0.00352617020406,-0.0028266001283,0.0522634464169,-0.000106045990333,0.000585456900725,0.0288982622623,0.310950053916,0.0172839407278,-0.00220931273505,-0.00316054978572,0.0203353465281,-0.00424201299437,0.00231710457058,0.0189040738881,0.00850133371826,-0.00473790558179,-0.00349450603543,-0.00253675477242,0.00690237725492,-0.219299384055,0.0113382075804,0.00763314659979
education_level_ 7th-8th,0.105120321479,-0.326309448315,-0.0154000784747,-0.010484606004,-0.0127714281434,-0.020576216018,-0.0114026820722,0.00106739918206,-0.0123275621467,0.0405169713177,-0.0158276339553,0.0124225127804,-0.0226989176256,-0.0262348485994,-0.0154779990702,-0.00956276654795,-0.0136341603144,1.0,-0.0167719019538,-0.0252786983847,-0.0289715829952,-0.0610474092654,-0.01502331977,-0.0948810367346,-0.0330324923404,-0.00543689185056,-0.0180957165945,-0.0720742604439,-0.0146217825771,-0.00362299005409,0.0314459109098,0.0119832994169,-0.0448189111822,0.00315998453369,0.0516898371395,-0.0407799636374,-0.00239590555249,0.0274858077845,-0.039986762878,0.0725840562418,0.0213034747318,0.0493846139264,0.028711659616,0.0295881354216,-0.0479301679525,-0.00769834861391,-0.0297847715221,-0.0188223378749,0.0336593577123,0.0360526923338,-0.020006813949,0.0150234741978,-0.028810939252,0.00261449787518,-0.0102836225024,0.000141334896643,-0.0105948204575,0.00230376586905,0.0255191044469,-0.00333991924135,-0.0248788493481,0.0248788493481,0.00363572891814,0.00561348538841,0.00975341296064,0.0019740576705,0.0139901373901,0.033021054889,0.00653443015587,0.00966258381313,-0.00699333107933,0.00202263639967,-0.00383807128189,0.010600993632,0.0320281046535,0.00315443105914,-0.000640240646371,-0.00279129986406,0.0032614930764,-0.00271682173332,-0.00777506669259,-0.0047940385471,0.00202263639967,0.0182434232066,-0.00303479029712,-0.00604590370242,0.00474395626867,0.0645279942917,0.000642381088059,-0.00300369233516,0.00619673585015,-0.00451093861126,0.00988203886381,0.0396638718338,0.0261522171855,-0.00286384491248,-0.00293706874601,-0.0047509892227,-0.00344886930004,0.00363572891814,-0.0613559714553,-0.00197317669796,0.00426604368411
education_level_ 9th,0.0165110386,-0.246991783664,-0.012704621867,-0.0155061135269,-0.0199283716669,-0.015767482219,-0.0110629237786,0.0248663434988,-0.0122654344417,0.0014822838629,-0.017142611735,-0.00265524510865,-0.0205381261516,-0.0237374591595,-0.0140045927617,-0.00865245246313,-0.0123362756377,-0.0167719019538,1.0,-0.022872328317,-0.0262136739814,-0.0552360871739,-0.0135931960167,-0.0858489701575,-0.0298880107844,-0.00491933459301,-0.0163731203554,-0.0652132527945,-0.00480604823155,-0.00327810462174,0.0026522195737,0.00622078552736,-0.00826981841754,0.0114327352845,0.00980253409431,-0.0349124815842,-0.00216783069995,0.0268273670996,-0.0362756853762,0.0224060273102,0.0363128290802,0.0416399158548,0.0396849506935,0.031966040558,-0.0460708990665,-0.00700970356998,-0.0195673006395,-0.0190454928869,0.0209808896306,0.00147009651413,-0.0149489889346,0.022317760564,-0.00414758975005,0.0115058990212,-0.000223243886683,0.000928684873147,-0.0114142247685,0.020530035001,0.0201335421739,-0.0171033661977,-0.0127105955231,0.0127105955231,-0.0029546474332,0.00171318022269,0.00113452278567,0.0118829981255,0.0101354878713,0.0179220948866,-0.00380044903079,0.0377852462713,-0.00277051249309,-0.00347710890304,-0.00806494657767,-0.00405721072474,0.0197192588447,0.0138595563702,-0.000579293840323,-0.00252558600726,0.00425950907594,-0.00245819771721,-0.00383348900129,-0.0043376768038,0.00298417556495,-0.00579928992438,0.00175962948172,-0.0054703724199,-0.00265524510865,0.0775106381425,0.00158082689125,0.0138102854016,-0.00388791314638,-0.00284328312677,-0.000908592915014,0.0249850808838,0.0187376063068,-0.00259122523202,-0.005828278827,-0.00429872549917,-0.00312055904748,0.0198517475755,-0.0590320057763,-0.00102488612267,0.00530359138882
education_level_ Assoc-acdm,-0.0125626130419,0.136845029739,-0.0130844711047,0.00168634624245,0.00904393215004,0.0242385023118,0.0115526745003,-0.0122888307259,0.00207090039426,-0.0073308753926,-0.00112286207175,0.00743531943327,-0.0309551712025,-0.0357772226528,-0.0211077954903,-0.0130410216269,-0.0185932991914,-0.0252786983847,-0.022872328317,1.0,-0.0395093865892,-0.0832521196145,-0.0204877361635,-0.129392017031,-0.045047366245,-0.00741444683927,-0.024677652673,-0.0982897558438,0.0217637471749,-0.000307569070777,-0.00905166508534,0.000678690015218,-0.00170515320475,-0.0042665889988,-0.00933807322217,0.035090614481,-0.00326736577426,-0.0125536504131,0.013666516383,-0.0168409125554,-0.0214484188111,-0.0238604989415,-0.0200743849376,-0.0098838837547,0.00101145743186,0.014816328989,0.00940943248794,0.0471061175526,-0.0241338917417,-0.015774367985,0.017733329498,-0.0151759336186,-0.0149144265657,0.0137917781635,0.0172007663771,-0.00315085462294,0.00189886780153,0.00385288087282,-0.00246890126352,-0.00263764218455,0.0250685181589,-0.0250685181589,-0.00445326007167,-0.00499962609742,-0.00929285170543,0.00367029648901,-0.000983237066217,-0.0086083247903,-0.00572805666528,-0.00410967667777,0.00489254742012,0.00786455268166,0.00863405328697,-0.00611504923391,-0.00527663305213,0.00221149814398,-0.000873114707322,-0.00380657644541,0.00528430701154,0.00247164466302,0.000219261251773,0.0109787606889,-0.000872293594659,-0.00087198398322,0.0118049866315,-0.00268508918321,0.0017166600559,-0.0229798203179,-0.00226859427489,0.00149101796482,0.00195536818205,0.000889231589825,0.000876207586195,-0.00354985381553,-0.00561935251847,0.00195430906109,-0.00617448839222,-0.00294408995292,0.00989707082213,0.00068648080325,0.0122311470021,0.000673758072841,0.0067406483018
education_level_ Assoc-voc,-0.00324133073616,0.0734810075491,-0.00839936503381,-0.00994774357943,0.0189651239396,-0.00056788355976,-0.00485360952811,0.00743523068513,-0.00829652385152,0.0025691714196,-0.00497807673522,-0.00458663866804,-0.0354773136645,-0.0410038032675,-0.0241913661687,-0.01494614298,-0.0213095351067,-0.0289715829952,-0.0262136739814,-0.0395093865892,1.0,-0.0954141568617,-0.0234807243479,-0.148294485075,-0.0516281926395,-0.00849759978534,-0.028282732428,-0.112648593518,0.0239133886885,0.00250717809768,0.0130451996336,-0.00782720498427,-0.0279672925775,-0.000702232526903,-0.00479938091014,0.00894820038538,-0.00374468484351,0.0349226842469,-0.00872744091479,0.0127517339398,-0.0238489483815,-0.0156366945417,-0.0187757113303,-0.00767850625755,-0.00488501026571,0.0184782832954,-0.0245289594716,0.0744218741897,-0.022336486842,0.0108982883027,-0.000229726609394,-0.0156040848256,-0.0273490437518,0.0182117913337,0.00694083717677,0.0101896129849,-0.00483468143933,-0.00975904700961,-0.00776587607218,0.00962976593418,0.00891012252978,-0.00891012252978,0.00395908496304,0.00532690159158,-0.0106504148413,0.00369651412758,0.000478391542822,-0.00517008582154,0.00048373072902,-0.0102437497139,-0.00456932865624,-0.00600631636442,0.0127292763475,0.00950008905319,-0.00430204860819,-0.00831840655557,-0.00100066525668,-0.00436266708584,-0.000929889506857,0.00119938639712,-0.00642714051713,-0.00440416049369,0.00169652631699,-0.00539264200094,-0.00333119340076,-0.00454758217467,0.00549707624219,-0.0210565369609,-0.00360054614638,0.000231365404678,-0.00327077561891,-0.00448966651527,0.00639939813802,-0.00201330437554,-0.00801449774485,-0.00447605149825,-0.00316457889646,-0.00742556705352,0.00319121076818,-0.00510382266533,0.0213032945926,-0.00151133915212,1.75784298099e-05
education_level_ Bachelors,0.0032358578834,0.506119136815,0.0384150813447,0.0402914545595,0.0707252765801,0.0237663049368,0.0403348595187,-0.0557298796178,0.0403145619812,-0.0103462520287,0.0283848940955,-0.00966472587869,-0.0747559457582,-0.0864010765281,-0.0509747855834,-0.0314937332761,-0.0449023414126,-0.0610474092654,-0.0552360871739,-0.0832521196145,-0.0954141568617,1.0,-0.0494773581877,-0.312478407676,-0.108788235915,-0.0179056992486,-0.059595899263,-0.237367243372,-0.0427889746662,0.00143296457562,0.0448228911265,-0.00669037520487,0.0129660227258,-0.03652015305,-0.0396059983241,-0.0316830104792,-0.00452365879239,-0.11939124198,0.170489161828,-0.045191506181,-0.0756635850309,-0.0980769570733,-0.107962708182,-0.0230787397833,0.20457592434,-0.0066762140879,0.0618319209154,0.0330458257119,-0.0818724522955,0.0392665530146,0.0538452921358,-0.0357990274761,-0.0628401707909,-0.0603512901768,0.0188904840412,-0.0271978249066,0.0477600693605,-0.0502042874944,-0.0141952474221,0.0303717439515,-0.0164269519178,0.0164269519178,0.00160044492238,0.00861311125589,0.00721840003849,-0.0107572974134,-0.00356993025008,-0.0131070559662,-0.00614596189991,-0.0183220181701,0.0151228502521,0.00834551059775,0.0151671591877,-0.00576566057134,-0.0154936209381,-0.00994041605771,-0.00210854965958,-0.00341212543037,0.000745066554713,0.00589999211197,0.0118552042426,0.0145280537237,0.00414516913697,-0.00471567022522,-0.0102407806939,0.0148373377161,-0.00141678789631,-0.0462198248897,-0.00915892978062,0.00353838493669,0.000877627776104,0.0410306872373,-0.000783205483787,-0.0134123613141,-0.0117290305857,0.00183700157985,0.01517366535,0.0115448981657,0.00268021712678,-0.0107545090346,0.0111165552642,0.00291455012569,0.000393759702763
education_level_ Doctorate,0.0710970863368,0.254224754994,0.0730100096266,0.040216762148,0.0583772985713,0.00360707698958,-0.0026422446287,-0.0689156105857,0.0359579335767,0.0178012478479,0.0925496864315,-0.00237841816896,-0.0183968900785,-0.0212626713692,-0.0125445209427,-0.00775037682108,-0.0110501369604,-0.01502331977,-0.0135931960167,-0.0204877361635,-0.0234807243479,-0.0494773581877,1.0,-0.0768986447783,-0.026771987133,-0.00440646128566,-0.0146661138021,-0.0584143380203,-0.0121574108036,0.00469160001226,0.0458360954739,0.00435894403465,-0.0371395355159,-0.00696932486696,-0.00411638190618,-0.0381364510125,-0.00194181994995,-0.0408526766779,0.0065939729679,-0.0191570579912,-0.0240206192953,-0.0284366317677,-0.0380600100726,-0.00508465684426,0.210195307317,-0.0149926894899,-0.0306660117188,-0.0128892767045,-0.0237963730362,0.0483920171061,-0.00359854076555,-0.0157720518443,-0.0399841319596,-0.016875232947,-0.0011144297305,-0.00671844186672,0.029496256053,-0.0263795174014,-0.00517768410971,0.0111244057761,-0.0297852837331,0.0297852837331,-0.00264660581244,0.0272101459507,0.0472944628806,6.47342850493e-05,0.00149857728399,-0.00511599189327,-0.00340422697535,-0.00273799069904,0.022047749354,0.018461431403,0.0114452578083,-0.0036342195572,-0.0048165966488,-0.0043135399844,-0.000518898609588,-0.00226227689013,0.0135619275295,-0.00220191427694,0.0257700195219,0.0249531187165,-0.00311459720366,-0.000876410497886,0.0032379136107,0.00425353790622,-0.00237841816896,-0.0143007703639,0.0026323854573,-0.00243441553606,-0.00348257237593,-0.00875657161086,0.000122838399816,-0.00408857026748,-0.00687762790049,-0.00232107278972,0.00337312158967,0.0601677502305,0.00521729521203,-0.00264660581244,-0.025003606721,7.33561812947e-06,-0.00248915586963
education_level_ HS-grad,0.0125177784129,-0.305323877212,-0.0482672535107,-0.0330224509719,0.0094472307739,-0.0183659789927,-0.0485773747277,0.0685950637221,-0.0312318871862,0.00426596337682,-0.0513729000747,0.0156124734089,-0.116187103121,-0.134286185354,-0.0792259747248,-0.0489481552098,-0.0697880672792,-0.0948810367346,-0.0858489701575,-0.129392017031,-0.148294485075,-0.312478407676,-0.0768986447783,1.0,-0.169080731391,-0.0278293760311,-0.0926250724682,-0.368920653783,0.033159502746,0.00450155671552,-0.00376573532175,-0.00105092960644,-0.0424544044243,0.0270455094877,0.0334524881223,0.0311980126076,0.00113463264599,0.126847270029,-0.107704747435,0.0220417494612,0.0601446301901,0.103547472753,0.0489806674478,0.00670388497971,-0.226112027032,0.00192930209147,-0.0312166272452,-0.0535742958637,0.0972845917374,-0.00286161156604,-0.0258727661313,0.0291002031049,-0.00773571763199,0.037815193069,-0.00528533422581,0.0134265620781,-0.0400024016864,0.0375471338471,-0.011996277728,-0.0129617098019,-0.0143704372932,0.0143704372932,-0.000982040164386,-0.00730338979398,-0.0103295346143,0.00575566007263,-0.0108622390062,-0.00887430565605,-8.6618481308e-05,-0.0124675346818,-0.00450976500877,-0.00964164534102,-0.015975394596,0.00140707565492,-0.0120249737473,-0.000671510435289,-0.0032771477138,-0.00508622205074,-0.00408046150354,0.000273743823941,-0.0323439468313,-0.0151556437785,0.00874458821976,-0.00169591865669,0.00428143177553,-0.00648202480417,-0.00408053777136,-0.0421872804044,-0.00100056253371,-0.00682344423613,0.00192811860293,-0.0254133820228,0.000581103420518,0.00348103675996,0.00591689172111,0.00103593209454,-1.67166540842e-05,-0.0189082025037,0.000968226534306,0.000984562453358,0.0540054387645,-0.00234877386955,0.00309726728128
